machine_id,timestamp,temperature_c,pressure_bar,voltage_mean_v,rotation_mean_rpm,pieces_produced
MACH-08,2025-09-08 07:00:00,49.65,203.537,230.62,1695.9,82
MACH-08,2025-09-08 08:00:00,51.06,202.401,230.16,1719.6,72
MACH-08,2025-09-08 09:00:00,50.6,203.629,230.85,1742.2,79
MACH-08,2025-09-08 10:00:00,52.36,204.562,232.42,1744.1,77
MACH-08,2025-09-08 11:00:00,54.49,205.79,231.94,1732.2,75
MACH-08,2025-09-08 12:00:00,54.41,204.533,232.18,1753.0,68
MACH-08,2025-09-08 13:00:00,56.84,205.848,232.61,1751.7,72
MACH-08,2025-09-08 14:00:00,57.54,208.503,232.72,1780.0,83
MACH-08,2025-09-08 15:00:00,58.62,205.301,233.73,1774.9,64
MACH-08,2025-09-08 16:00:00,59.05,206.326,232.62,1710.4,64
MACH-08,2025-09-08 17:00:00,58.54,204.761,233.05,1741.7,68
MACH-08,2025-09-08 18:00:00,61.24,206.004,233.52,1731.8,84
MACH-08,2025-09-08 19:00:00,60.47,205.142,231.99,1751.6,73
MACH-08,2025-09-08 20:00:00,58.13,206.21,232.68,1745.8,82
MACH-08,2025-09-08 21:00:00,57.25,205.784,232.72,1739.6,78
MACH-08,2025-09-08 22:00:00,53.67,204.37,231.67,1704.7,42
MACH-08,2025-09-08 23:00:00,51.36,203.606,231.52,1677.9,50
MACH-08,2025-09-09 00:00:00,48.95,202.506,230.47,1633.9,36
MACH-08,2025-09-09 01:00:00,49.95,202.833,230.39,1679.4,39
MACH-08,2025-09-09 02:00:00,46.78,202.981,229.76,1656.9,35
MACH-08,2025-09-09 03:00:00,45.97,202.578,230.15,1668.4,42
MACH-08,2025-09-09 04:00:00,47.03,202.172,229.99,1658.7,33
MACH-08,2025-09-09 05:00:00,48.08,202.658,230.98,1697.4,68
MACH-08,2025-09-09 06:00:00,48.45,203.393,230.07,1676.7,73
MACH-08,2025-09-09 07:00:00,49.13,203.606,231.78,1694.6,85
MACH-08,2025-09-09 08:00:00,51.1,203.42,231.89,1722.4,82
MACH-08,2025-09-09 09:00:00,52.06,204.817,231.99,1743.5,70
MACH-08,2025-09-09 10:00:00,53.02,203.258,232.88,1750.4,73
MACH-08,2025-09-09 11:00:00,55.8,204.013,232.6,1716.7,86
MACH-08,2025-09-09 12:00:00,54.86,204.97,232.41,1713.1,74
MACH-08,2025-09-09 13:00:00,56.61,205.243,233.25,1772.0,68
MACH-08,2025-09-09 14:00:00,56.57,207.42,232.44,1755.4,75
MACH-08,2025-09-09 15:00:00,59.16,207.297,233.66,1740.2,82
MACH-08,2025-09-09 16:00:00,60.17,204.593,232.88,1742.0,68
MACH-08,2025-09-09 17:00:00,58.83,206.509,233.3,1748.8,61
MACH-08,2025-09-09 18:00:00,59.39,206.671,233.04,1756.0,75
MACH-08,2025-09-09 19:00:00,58.52,204.949,232.85,1767.6,71
MACH-08,2025-09-09 20:00:00,58.12,205.846,233.85,1785.4,75
MACH-08,2025-09-09 21:00:00,55.66,205.348,232.35,1758.6,74
MACH-08,2025-09-09 22:00:00,51.99,202.426,230.64,1670.2,32
MACH-08,2025-09-09 23:00:00,50.51,202.916,230.19,1656.0,27
MACH-08,2025-09-10 00:00:00,48.62,201.201,230.22,1679.1,20
MACH-08,2025-09-10 01:00:00,47.63,201.716,230.61,1660.0,27
MACH-08,2025-09-10 02:00:00,47.16,203.397,229.72,1697.5,44
MACH-08,2025-09-10 03:00:00,46.38,199.955,229.62,1677.8,35
MACH-08,2025-09-10 04:00:00,46.67,200.975,229.41,1664.5,38
MACH-08,2025-09-10 05:00:00,46.97,201.745,230.34,1688.6,69
MACH-08,2025-09-10 06:00:00,49.59,203.376,230.48,1716.8,84
MACH-08,2025-09-10 07:00:00,49.27,201.531,230.9,1694.7,61
MACH-08,2025-09-10 08:00:00,51.13,201.393,231.09,1729.0,67
MACH-08,2025-09-10 09:00:00,52.07,203.145,231.17,1674.8,72
MACH-08,2025-09-10 10:00:00,53.71,204.544,230.43,1718.6,73
MACH-08,2025-09-10 11:00:00,55.14,204.532,232.25,1736.1,72
MACH-08,2025-09-10 12:00:00,53.97,205.262,232.42,1711.7,73
MACH-08,2025-09-10 13:00:00,57.0,203.131,232.28,1756.3,60
MACH-08,2025-09-10 14:00:00,56.27,205.198,232.84,1732.6,70
MACH-08,2025-09-10 15:00:00,58.24,206.15,232.01,1697.8,55
MACH-08,2025-09-10 16:00:00,59.89,207.594,232.35,1756.7,75
MACH-08,2025-09-10 17:00:00,59.63,206.356,232.73,1719.2,67
MACH-08,2025-09-10 18:00:00,59.52,205.493,233.45,1746.4,77
MACH-08,2025-09-10 19:00:00,57.51,205.581,233.63,1728.8,72
MACH-08,2025-09-10 20:00:00,56.89,204.166,232.74,1740.5,72
MACH-08,2025-09-10 21:00:00,55.66,206.633,231.83,1729.3,62
MACH-08,2025-09-10 22:00:00,51.23,204.206,231.15,1711.2,35
MACH-08,2025-09-10 23:00:00,49.51,203.03,231.15,1688.7,29
MACH-08,2025-09-11 00:00:00,49.96,203.418,230.24,1660.0,42
MACH-08,2025-09-11 01:00:00,47.66,201.548,230.65,1642.4,23
MACH-08,2025-09-11 02:00:00,47.3,202.363,230.07,1661.7,44
MACH-08,2025-09-11 03:00:00,46.69,202.242,229.13,1661.5,34
MACH-08,2025-09-11 04:00:00,46.37,201.549,228.93,1644.2,35
MACH-08,2025-09-11 05:00:00,47.25,200.842,230.1,1687.1,68
MACH-08,2025-09-11 06:00:00,49.15,203.619,231.14,1696.1,75
MACH-08,2025-09-11 07:00:00,48.0,202.724,230.36,1674.7,55
MACH-08,2025-09-11 08:00:00,51.52,203.065,231.48,1729.2,75
MACH-08,2025-09-11 09:00:00,52.72,203.531,232.04,1704.5,75
MACH-08,2025-09-11 10:00:00,52.55,203.596,231.83,1751.1,71
MACH-08,2025-09-11 11:00:00,54.3,204.822,231.85,1698.2,69
MACH-08,2025-09-11 12:00:00,54.58,205.584,231.43,1721.1,65
MACH-08,2025-09-11 13:00:00,57.86,206.239,231.56,1730.7,77
MACH-08,2025-09-11 14:00:00,58.11,203.808,232.43,1737.9,62
MACH-08,2025-09-11 15:00:00,58.79,206.711,232.99,1743.3,83
MACH-08,2025-09-11 16:00:00,59.17,206.067,232.71,1751.7,78
MACH-08,2025-09-11 17:00:00,59.02,205.15,232.62,1754.7,74
MACH-08,2025-09-11 18:00:00,58.02,206.527,233.41,1756.0,68
MACH-08,2025-09-11 19:00:00,58.4,205.8,232.59,1741.0,76
MACH-08,2025-09-11 20:00:00,55.03,206.306,232.35,1734.1,71
MACH-08,2025-09-11 21:00:00,58.23,205.507,232.26,1738.2,84
MACH-08,2025-09-11 22:00:00,52.4,204.061,231.62,1668.8,36
MACH-08,2025-09-11 23:00:00,51.94,201.954,230.07,1667.0,39
MACH-08,2025-09-12 00:00:00,49.62,202.535,230.26,1677.7,52
MACH-08,2025-09-12 01:00:00,47.7,201.721,230.94,1685.8,34
MACH-08,2025-09-12 02:00:00,45.54,202.16,230.27,1615.9,31
MACH-08,2025-09-12 03:00:00,46.06,201.541,230.3,1668.1,35
MACH-08,2025-09-12 04:00:00,46.96,201.437,229.41,1659.0,38
MACH-08,2025-09-12 05:00:00,47.96,202.985,231.2,1703.8,71
MACH-08,2025-09-12 06:00:00,50.05,203.823,230.47,1711.7,74
MACH-08,2025-09-12 07:00:00,48.71,202.789,231.15,1702.5,66
MACH-08,2025-09-12 08:00:00,50.48,203.526,230.88,1686.3,65
MACH-08,2025-09-12 09:00:00,50.7,204.883,231.08,1731.0,82
MACH-08,2025-09-12 10:00:00,53.44,202.276,231.42,1696.8,70
MACH-08,2025-09-12 11:00:00,55.04,204.642,231.98,1728.0,80
MACH-08,2025-09-12 12:00:00,55.66,204.359,231.73,1726.3,73
MACH-08,2025-09-12 13:00:00,57.26,205.612,233.27,1747.0,81
MACH-08,2025-09-12 14:00:00,57.69,206.519,231.83,1755.2,67
MACH-08,2025-09-12 15:00:00,58.22,204.981,233.25,1761.9,66
MACH-08,2025-09-12 16:00:00,59.81,205.935,232.12,1734.6,67
MACH-08,2025-09-12 17:00:00,60.73,205.775,233.22,1773.6,74
MACH-08,2025-09-12 18:00:00,58.66,207.271,233.52,1712.3,67
MACH-08,2025-09-12 19:00:00,59.84,205.663,233.56,1724.6,72
MACH-08,2025-09-12 20:00:00,56.1,204.367,233.15,1777.3,66
MACH-08,2025-09-12 21:00:00,56.96,206.88,232.48,1732.5,69
MACH-08,2025-09-12 22:00:00,51.23,203.04,230.77,1674.9,28
MACH-08,2025-09-12 23:00:00,51.45,202.828,230.91,1696.8,33
MACH-08,2025-09-13 00:00:00,49.09,203.142,230.81,1699.5,41
MACH-08,2025-09-13 01:00:00,47.53,200.538,231.0,1671.0,27
MACH-08,2025-09-13 02:00:00,48.34,202.318,230.31,1654.7,44
MACH-08,2025-09-13 03:00:00,47.12,200.71,229.84,1627.5,37
MACH-08,2025-09-13 04:00:00,44.98,202.856,230.72,1656.6,40
MACH-08,2025-09-13 05:00:00,47.48,203.266,230.21,1711.5,64
MACH-08,2025-09-13 06:00:00,48.73,202.895,230.0,1728.2,68
MACH-08,2025-09-13 07:00:00,48.66,202.614,230.44,1700.8,71
MACH-08,2025-09-13 08:00:00,50.73,202.857,230.16,1739.9,72
MACH-08,2025-09-13 09:00:00,50.86,204.032,230.91,1723.5,64
MACH-08,2025-09-13 10:00:00,52.36,204.688,231.14,1730.9,71
MACH-08,2025-09-13 11:00:00,54.29,204.269,231.71,1709.9,65
MACH-08,2025-09-13 12:00:00,54.61,206.373,232.6,1732.7,60
MACH-08,2025-09-13 13:00:00,58.03,205.159,231.73,1731.5,72
MACH-08,2025-09-13 14:00:00,58.14,205.643,232.38,1727.9,68
MACH-08,2025-09-13 15:00:00,57.57,207.474,232.57,1765.0,81
MACH-08,2025-09-13 16:00:00,60.26,205.443,233.1,1739.0,70
MACH-08,2025-09-13 17:00:00,59.47,208.155,233.9,1749.0,84
MACH-08,2025-09-13 18:00:00,59.91,206.711,233.21,1774.6,79
MACH-08,2025-09-13 19:00:00,58.16,205.051,233.22,1692.8,73
MACH-08,2025-09-13 20:00:00,57.18,205.648,232.78,1756.2,74
MACH-08,2025-09-13 21:00:00,56.64,204.912,232.84,1715.0,70
MACH-08,2025-09-13 22:00:00,53.67,203.185,231.05,1700.4,36
MACH-08,2025-09-13 23:00:00,50.23,202.663,231.48,1703.1,21
MACH-08,2025-09-14 00:00:00,48.92,199.959,230.74,1654.3,12
MACH-08,2025-09-14 01:00:00,47.15,201.153,229.86,1634.8,26
MACH-08,2025-09-14 02:00:00,45.9,201.113,229.33,1630.0,16
MACH-08,2025-09-14 03:00:00,42.98,201.731,228.63,1656.8,18
MACH-08,2025-09-14 04:00:00,43.12,200.55,229.23,1666.8,12
MACH-08,2025-09-14 05:00:00,45.02,200.988,228.47,1627.9,12
MACH-08,2025-09-14 06:00:00,43.88,199.965,228.79,1652.1,16
MACH-08,2025-09-14 07:00:00,43.85,202.507,229.4,1625.9,19
MACH-08,2025-09-14 08:00:00,45.82,200.404,230.62,1610.2,9
MACH-08,2025-09-14 09:00:00,46.17,200.932,229.65,1630.5,11
MACH-08,2025-09-14 10:00:00,47.5,201.929,230.22,1667.8,17
MACH-08,2025-09-14 11:00:00,49.22,202.199,230.25,1662.8,15
MACH-08,2025-09-14 12:00:00,52.32,203.562,230.81,1641.0,28
MACH-08,2025-09-14 13:00:00,51.13,201.669,230.07,1662.1,16
MACH-08,2025-09-14 14:00:00,53.0,204.033,232.03,1664.7,26
MACH-08,2025-09-14 15:00:00,54.0,204.07,231.75,1671.1,19
MACH-08,2025-09-14 16:00:00,56.29,205.011,230.92,1696.4,24
MACH-08,2025-09-14 17:00:00,54.04,202.213,231.88,1699.9,14
MACH-08,2025-09-14 18:00:00,55.67,204.486,231.92,1706.9,18
MACH-08,2025-09-14 19:00:00,53.63,204.385,230.88,1670.6,9
MACH-08,2025-09-14 20:00:00,52.89,202.458,232.04,1665.9,21
MACH-08,2025-09-14 21:00:00,51.94,202.972,230.14,1636.5,14
MACH-08,2025-09-14 22:00:00,49.59,201.272,230.74,1649.1,10
MACH-08,2025-09-14 23:00:00,49.58,200.789,230.95,1651.5,15
MACH-08,2025-09-15 00:00:00,49.51,202.238,231.27,1684.6,35
MACH-08,2025-09-15 01:00:00,46.81,202.345,230.8,1666.9,26
MACH-08,2025-09-15 02:00:00,46.98,199.86,229.93,1662.4,30
MACH-08,2025-09-15 03:00:00,45.27,201.436,230.41,1657.0,34
MACH-08,2025-09-15 04:00:00,44.03,200.42,229.43,1671.9,27
MACH-08,2025-09-15 05:00:00,47.93,202.515,231.07,1691.8,73
MACH-08,2025-09-15 06:00:00,48.56,203.034,229.66,1685.6,61
MACH-08,2025-09-15 07:00:00,49.46,203.332,230.18,1723.3,74
MACH-08,2025-09-15 08:00:00,50.35,202.917,230.69,1711.6,76
MACH-08,2025-09-15 09:00:00,53.35,201.864,231.27,1707.9,80
MACH-08,2025-09-15 10:00:00,52.9,202.392,230.95,1716.7,69
MACH-08,2025-09-15 11:00:00,53.98,204.757,231.38,1730.2,72
MACH-08,2025-09-15 12:00:00,56.76,205.046,232.63,1767.3,81
MACH-08,2025-09-15 13:00:00,57.44,204.851,232.8,1738.4,66
MACH-08,2025-09-15 14:00:00,57.8,207.003,232.77,1763.8,73
MACH-08,2025-09-15 15:00:00,59.39,206.222,233.0,1731.9,76
MACH-08,2025-09-15 16:00:00,60.23,207.21,232.79,1748.7,76
MACH-08,2025-09-15 17:00:00,59.66,206.434,233.78,1743.6,72
MACH-08,2025-09-15 18:00:00,58.67,205.556,232.46,1727.3,73
MACH-08,2025-09-15 19:00:00,57.83,205.429,232.94,1727.3,69
MACH-08,2025-09-15 20:00:00,57.2,204.969,232.81,1720.9,70
MACH-08,2025-09-15 21:00:00,55.88,204.73,231.55,1762.7,63
MACH-08,2025-09-15 22:00:00,50.65,202.836,231.74,1675.3,30
MACH-08,2025-09-15 23:00:00,51.88,202.499,231.57,1694.3,37
MACH-08,2025-09-16 00:00:00,50.9,202.154,230.68,1677.9,35
MACH-08,2025-09-16 01:00:00,47.64,200.961,229.98,1645.6,20
MACH-08,2025-09-16 02:00:00,47.27,201.864,229.82,1674.4,36
MACH-08,2025-09-16 03:00:00,45.62,202.066,229.03,1661.9,24
MACH-08,2025-09-16 04:00:00,45.49,201.962,229.27,1662.7,26
MACH-08,2025-09-16 05:00:00,48.38,202.063,231.0,1691.9,71
MACH-08,2025-09-16 06:00:00,48.33,202.49,229.98,1714.0,76
MACH-08,2025-09-16 07:00:00,47.85,202.703,230.77,1729.2,63
MACH-08,2025-09-16 08:00:00,51.03,203.106,230.78,1735.1,76
MACH-08,2025-09-16 09:00:00,51.27,203.32,231.08,1713.6,63
MACH-08,2025-09-16 10:00:00,54.72,205.289,231.57,1711.4,70
MACH-08,2025-09-16 11:00:00,52.85,201.529,230.65,1733.2,60
MACH-08,2025-09-16 12:00:00,56.74,205.69,231.25,1730.2,75
MACH-08,2025-09-16 13:00:00,57.71,205.118,232.23,1715.6,73
MACH-08,2025-09-16 14:00:00,57.95,207.157,233.02,1753.2,71
MACH-08,2025-09-16 15:00:00,58.59,204.637,232.09,1695.2,53
MACH-08,2025-09-16 16:00:00,60.03,206.103,232.52,1719.4,76
MACH-08,2025-09-16 17:00:00,58.42,204.185,232.48,1733.8,70
MACH-08,2025-09-16 18:00:00,58.54,206.556,232.43,1746.4,71
MACH-08,2025-09-16 19:00:00,57.76,206.886,231.57,1702.6,58
MACH-08,2025-09-16 20:00:00,57.68,206.859,231.9,1730.3,65
MACH-08,2025-09-16 21:00:00,55.4,205.511,233.08,1755.3,70
MACH-08,2025-09-16 22:00:00,53.01,202.866,231.7,1708.6,31
MACH-08,2025-09-16 23:00:00,53.09,202.654,230.98,1688.3,35
MACH-08,2025-09-17 00:00:00,50.65,203.013,230.55,1678.2,36
MACH-08,2025-09-17 01:00:00,48.11,202.745,230.88,1660.5,38
MACH-08,2025-09-17 02:00:00,46.76,202.188,229.93,1665.9,26
MACH-08,2025-09-17 03:00:00,46.79,200.002,230.46,1622.6,33
MACH-08,2025-09-17 04:00:00,46.41,202.948,229.91,1662.0,39
MACH-08,2025-09-17 05:00:00,48.66,200.764,231.71,1682.0,70
MACH-08,2025-09-17 06:00:00,49.83,201.432,231.44,1725.4,78
MACH-08,2025-09-17 07:00:00,48.96,204.921,229.74,1721.6,69
MACH-08,2025-09-17 08:00:00,49.1,203.589,230.99,1713.7,79
MACH-08,2025-09-17 09:00:00,50.48,203.081,231.38,1726.1,57
MACH-08,2025-09-17 10:00:00,52.81,203.256,231.3,1728.2,66
MACH-08,2025-09-17 11:00:00,54.81,204.045,232.76,1744.9,83
MACH-08,2025-09-17 12:00:00,55.15,204.16,232.51,1732.7,74
MACH-08,2025-09-17 13:00:00,56.47,204.769,232.85,1737.7,68
MACH-08,2025-09-17 14:00:00,57.04,205.367,232.48,1762.0,74
MACH-08,2025-09-17 15:00:00,59.83,205.928,232.41,1746.9,72
MACH-08,2025-09-17 16:00:00,59.24,206.917,232.84,1730.2,66
MACH-08,2025-09-17 17:00:00,58.53,207.251,233.65,1743.6,72
MACH-08,2025-09-17 18:00:00,58.12,204.706,232.85,1723.4,63
MACH-08,2025-09-17 19:00:00,59.45,206.473,233.16,1744.4,67
MACH-08,2025-09-17 20:00:00,57.95,206.355,232.18,1740.9,67
MACH-08,2025-09-17 21:00:00,56.92,204.746,232.0,1747.9,75
MACH-08,2025-09-17 22:00:00,50.3,204.175,230.28,1722.7,33
MACH-08,2025-09-17 23:00:00,50.02,202.793,230.56,1711.1,35
MACH-08,2025-09-18 00:00:00,49.57,203.669,231.17,1638.9,35
MACH-08,2025-09-18 01:00:00,44.93,200.437,229.72,1622.9,20
MACH-08,2025-09-18 02:00:00,47.74,201.89,230.39,1662.7,41
MACH-08,2025-09-18 03:00:00,44.48,200.68,229.61,1642.6,30
MACH-08,2025-09-18 04:00:00,45.61,200.931,229.86,1632.4,41
MACH-08,2025-09-18 05:00:00,50.1,202.705,230.82,1709.9,69
MACH-08,2025-09-18 06:00:00,48.89,202.109,230.47,1700.4,68
MACH-08,2025-09-18 07:00:00,49.31,202.617,230.35,1691.6,66
MACH-08,2025-09-18 08:00:00,50.45,203.191,231.26,1657.3,60
MACH-08,2025-09-18 09:00:00,49.89,203.754,231.59,1701.1,77
MACH-08,2025-09-18 10:00:00,53.24,204.93,231.49,1720.0,62
MACH-08,2025-09-18 11:00:00,52.18,203.87,231.81,1709.1,62
MACH-08,2025-09-18 12:00:00,53.31,204.956,231.81,1731.5,71
MACH-08,2025-09-18 13:00:00,56.24,204.506,232.61,1726.8,70
MACH-08,2025-09-18 14:00:00,57.93,206.166,232.9,1750.9,71
MACH-08,2025-09-18 15:00:00,58.13,205.873,233.13,1737.0,77
MACH-08,2025-09-18 16:00:00,59.37,206.123,232.06,1740.7,70
MACH-08,2025-09-18 17:00:00,60.4,206.809,233.23,1760.8,84
MACH-08,2025-09-18 18:00:00,58.57,207.408,233.03,1727.1,60
MACH-08,2025-09-18 19:00:00,57.91,205.042,233.0,1772.8,71
MACH-08,2025-09-18 20:00:00,59.6,205.737,232.46,1766.0,70
MACH-08,2025-09-18 21:00:00,55.56,203.845,231.83,1726.6,66
MACH-08,2025-09-18 22:00:00,50.77,203.697,232.26,1665.5,26
MACH-08,2025-09-18 23:00:00,48.28,202.582,230.61,1675.6,31
MACH-08,2025-09-19 00:00:00,50.29,202.64,230.07,1678.3,36
MACH-08,2025-09-19 01:00:00,49.54,201.89,230.44,1667.8,47
MACH-08,2025-09-19 02:00:00,46.89,202.005,229.12,1651.8,32
MACH-08,2025-09-19 03:00:00,45.62,202.139,229.92,1650.1,39
MACH-08,2025-09-19 04:00:00,45.5,201.209,230.13,1643.8,38
MACH-08,2025-09-19 05:00:00,47.58,202.199,230.09,1696.2,63
MACH-08,2025-09-19 06:00:00,47.58,202.658,229.71,1705.6,68
MACH-08,2025-09-19 07:00:00,48.99,203.875,231.07,1710.6,82
MACH-08,2025-09-19 08:00:00,50.71,203.177,231.25,1735.1,77
MACH-08,2025-09-19 09:00:00,50.73,202.383,231.85,1734.7,73
MACH-08,2025-09-19 10:00:00,53.34,204.933,232.08,1711.3,70
MACH-08,2025-09-19 11:00:00,54.6,205.035,233.02,1712.7,68
MACH-08,2025-09-19 12:00:00,55.3,205.704,232.31,1721.7,69
MACH-08,2025-09-19 13:00:00,55.16,206.581,232.45,1744.1,69
MACH-08,2025-09-19 14:00:00,57.82,205.852,231.68,1750.0,69
MACH-08,2025-09-19 15:00:00,59.91,208.362,232.74,1753.3,79
MACH-08,2025-09-19 16:00:00,59.79,206.874,232.99,1768.7,70
MACH-08,2025-09-19 17:00:00,59.13,208.302,233.21,1771.8,75
MACH-08,2025-09-19 18:00:00,59.73,207.28,232.36,1737.1,70
MACH-08,2025-09-19 19:00:00,59.09,206.466,231.41,1745.7,69
MACH-08,2025-09-19 20:00:00,58.28,205.984,233.49,1730.8,77
MACH-08,2025-09-19 21:00:00,56.9,203.929,232.15,1761.7,67
MACH-08,2025-09-19 22:00:00,53.72,203.295,230.9,1685.7,38
MACH-08,2025-09-19 23:00:00,49.24,203.287,229.97,1663.4,27
MACH-08,2025-09-20 00:00:00,50.88,202.894,230.47,1685.2,37
MACH-08,2025-09-20 01:00:00,47.89,202.431,230.21,1681.1,29
MACH-08,2025-09-20 02:00:00,47.97,203.626,229.6,1665.9,41
MACH-08,2025-09-20 03:00:00,45.7,202.049,229.81,1686.1,39
MACH-08,2025-09-20 04:00:00,44.12,203.099,229.53,1670.2,40
MACH-08,2025-09-20 05:00:00,48.61,202.78,232.52,1711.9,67
MACH-08,2025-09-20 06:00:00,46.67,202.089,230.47,1722.5,62
MACH-08,2025-09-20 07:00:00,49.16,202.669,230.81,1683.2,69
MACH-08,2025-09-20 08:00:00,50.62,203.244,231.14,1716.7,76
MACH-08,2025-09-20 09:00:00,51.18,204.306,232.12,1721.4,74
MACH-08,2025-09-20 10:00:00,52.9,204.255,230.95,1718.0,72
MACH-08,2025-09-20 11:00:00,54.3,204.418,231.42,1747.0,70
MACH-08,2025-09-20 12:00:00,54.61,205.333,232.29,1766.3,66
MACH-08,2025-09-20 13:00:00,57.42,205.979,231.72,1738.7,78
MACH-08,2025-09-20 14:00:00,58.37,205.079,233.1,1741.1,66
MACH-08,2025-09-20 15:00:00,58.0,206.438,232.42,1745.6,79
MACH-08,2025-09-20 16:00:00,60.29,205.595,233.12,1738.3,73
MACH-08,2025-09-20 17:00:00,59.01,208.27,233.56,1759.4,73
MACH-08,2025-09-20 18:00:00,58.2,207.194,233.72,1757.7,74
MACH-08,2025-09-20 19:00:00,57.39,206.143,233.34,1753.1,85
MACH-08,2025-09-20 20:00:00,58.47,205.435,232.62,1728.8,65
MACH-08,2025-09-20 21:00:00,57.18,204.456,231.95,1750.6,69
MACH-08,2025-09-20 22:00:00,52.35,204.689,232.0,1688.9,28
MACH-08,2025-09-20 23:00:00,50.59,201.707,231.45,1664.4,31
MACH-08,2025-09-21 00:00:00,47.45,201.978,229.41,1634.1,9
MACH-08,2025-09-21 01:00:00,46.49,201.2,229.74,1660.5,15
MACH-08,2025-09-21 02:00:00,43.63,199.443,229.53,1665.8,15
MACH-08,2025-09-21 03:00:00,44.54,199.733,228.83,1614.0,7
MACH-08,2025-09-21 04:00:00,45.74,201.045,229.59,1656.5,27
MACH-08,2025-09-21 05:00:00,42.79,200.395,229.47,1634.8,7
MACH-08,2025-09-21 06:00:00,46.4,201.04,230.14,1629.7,23
MACH-08,2025-09-21 07:00:00,44.56,203.41,230.63,1651.2,24
MACH-08,2025-09-21 08:00:00,45.18,201.473,229.82,1625.6,16
MACH-08,2025-09-21 09:00:00,45.74,202.162,230.14,1658.0,16
MACH-08,2025-09-21 10:00:00,48.42,201.72,230.58,1641.8,19
MACH-08,2025-09-21 11:00:00,48.84,203.471,229.89,1683.9,10
MACH-08,2025-09-21 12:00:00,51.67,202.28,230.07,1636.1,10
MACH-08,2025-09-21 13:00:00,53.27,204.554,230.66,1648.7,11
MACH-08,2025-09-21 14:00:00,54.25,203.828,232.13,1690.2,13
MACH-08,2025-09-21 15:00:00,55.69,204.231,231.87,1677.6,13
MACH-08,2025-09-21 16:00:00,54.44,204.411,231.2,1649.7,6
MACH-08,2025-09-21 17:00:00,54.11,204.865,231.87,1681.3,21
MACH-08,2025-09-21 18:00:00,54.72,204.534,230.71,1679.5,22
MACH-08,2025-09-21 19:00:00,54.33,203.26,231.99,1682.9,10
MACH-08,2025-09-21 20:00:00,51.17,204.039,230.23,1654.7,10
MACH-08,2025-09-21 21:00:00,52.3,202.858,231.8,1659.3,16
MACH-08,2025-09-21 22:00:00,47.67,203.562,230.31,1667.3,12
MACH-08,2025-09-21 23:00:00,49.58,201.891,230.7,1635.9,11
MACH-08,2025-09-22 00:00:00,50.74,201.351,230.97,1672.9,38
MACH-08,2025-09-22 01:00:00,47.04,202.314,229.61,1636.9,32
MACH-08,2025-09-22 02:00:00,48.07,200.356,229.8,1672.9,38
MACH-08,2025-09-22 03:00:00,46.66,202.377,230.26,1673.1,37
MACH-08,2025-09-22 04:00:00,45.38,201.017,228.83,1644.1,35
MACH-08,2025-09-22 05:00:00,48.1,202.981,231.42,1683.4,74
MACH-08,2025-09-22 06:00:00,49.36,202.84,230.57,1746.2,79
MACH-08,2025-09-22 07:00:00,49.29,203.496,230.22,1695.5,69
MACH-08,2025-09-22 08:00:00,49.68,203.613,231.98,1669.1,75
MACH-08,2025-09-22 09:00:00,52.04,203.292,231.88,1750.3,70
MACH-08,2025-09-22 10:00:00,52.37,203.56,231.28,1727.4,75
MACH-08,2025-09-22 11:00:00,53.28,206.456,231.42,1698.2,73
MACH-08,2025-09-22 12:00:00,57.0,205.534,233.08,1728.8,79
MACH-08,2025-09-22 13:00:00,57.26,205.21,231.82,1741.2,65
MACH-08,2025-09-22 14:00:00,57.17,205.213,232.73,1759.1,80
MACH-08,2025-09-22 15:00:00,57.88,206.207,232.76,1767.4,75
MACH-08,2025-09-22 16:00:00,59.68,207.889,232.69,1750.5,73
MACH-08,2025-09-22 17:00:00,58.61,206.339,233.2,1752.1,70
MACH-08,2025-09-22 18:00:00,58.58,207.307,232.67,1764.4,75
MACH-08,2025-09-22 19:00:00,58.75,206.49,231.72,1796.9,76
MACH-08,2025-09-22 20:00:00,58.53,207.431,233.74,1763.9,89
MACH-08,2025-09-22 21:00:00,56.0,204.489,232.59,1761.9,67
MACH-08,2025-09-22 22:00:00,52.84,204.221,231.73,1683.6,40
MACH-08,2025-09-22 23:00:00,51.39,203.937,231.27,1675.3,27
MACH-08,2025-09-23 00:00:00,50.55,202.233,230.25,1685.7,40
MACH-08,2025-09-23 01:00:00,48.7,202.379,229.62,1659.4,36
MACH-08,2025-09-23 02:00:00,47.03,201.65,230.54,1681.6,34
MACH-08,2025-09-23 03:00:00,45.7,202.33,230.41,1668.7,40
MACH-08,2025-09-23 04:00:00,44.64,199.902,230.15,1666.7,32
MACH-08,2025-09-23 05:00:00,48.07,203.707,230.96,1702.4,77
MACH-08,2025-09-23 06:00:00,48.29,202.19,230.56,1701.0,58
MACH-08,2025-09-23 07:00:00,49.75,202.938,230.67,1696.0,72
MACH-08,2025-09-23 08:00:00,49.34,203.961,230.68,1679.6,64
MACH-08,2025-09-23 09:00:00,49.93,202.149,231.86,1704.1,65
MACH-08,2025-09-23 10:00:00,52.25,203.263,231.35,1731.2,71
MACH-08,2025-09-23 11:00:00,54.36,204.797,231.27,1699.3,60
MACH-08,2025-09-23 12:00:00,55.19,205.01,232.98,1720.0,76
MACH-08,2025-09-23 13:00:00,56.66,204.758,232.65,1741.0,80
